review,cleaned_review,cleaned_review_stemmed,label,sentiment,label_source,conf_score,nama desa wisata,aspects_str,aspect_sentiments_str
wow tempatnya asri dengan suasana sawah dan perbukitan dan tiket terjangkau,wow tempatnya asri suasana sawah perbukitan tiket terjangkau,wow tempat asri suasana sawah bukit tiket jangkau,1,Positif,mtl_only,0.997255265712738,pujonkidul,Harga & Tiket|Suasana,Positif|Positif
"tiket murah, buah dan sayur hasil panen warga mahal gaes. . msh murah beli d pasar dekat rumah, hati2 kalo beli y.",tiket murah buah sayur hasil panen warga mahal gaes murah beli pasar rumah hati kalo beli,tiket murah buah sayur hasil panen warga mahal gaes murah beli pasar rumah hati kalo beli,0,Negatif,mtl_only,0.9653028249740601,pujonkidul,Harga & Tiket|Pelayanan,Positif|Negatif
"rempat rekreasi keluarga yang oke. kuliner ada, kebun bunga, view oke, waterpark, dll banyak lagi",rempat rekreasi keluarga oke kuliner kebun bunga view oke waterpark dll,rempat rekreasi keluarga oke kuliner kebun bunga view oke waterpark dll,1,Positif,mtl_only,0.9303450584411621,pujonkidul,Pemandangan & Alam,Positif
sungguh indah dan mempesona pemandangannya,sungguh indah mempesona pemandangannya,sungguh indah pesona pandang,1,Positif,mtl_only,0.9966408014297485,pujonkidul,Pemandangan & Alam,Positif
"akhir pekan buka sampai sepi (sekitar habis isya). tiket masuk 8000 dan bisa ditukar makanan, sayuran, dll.",pekan buka sepi habis isya tiket ditukar makanan sayuran dll,pekan buka sepi habis isya tiket tukar makan sayur dll,2,Netral,mtl_only,0.74375981092453,pujonkidul,Harga & Tiket,Netral
"tiket masuk sangat terjangkau, spot atraksi cukup beragam & atraktif. makanannya enak dan sangat terjangkau, cocok untuk tempat wisata grup, keluarga ataupun teman. produk-produk hasil bumi masyarakat sekitar lokasi cukup beragam & murah, serta bersih.",tiket terjangkau spot atraksi beragam atraktif makanannya terjangkau cocok wisata grup keluarga teman produk produk hasil bumi masyarakat lokasi beragam murah bersih,tiket jangkau spot atraksi agam atraktif makan jangkau cocok wisata grup keluarga teman produk produk hasil bumi masyarakat lokasi agam murah bersih,1,Positif,mtl_only,0.9963507652282715,pujonkidul,Akses & Lokasi|Harga & Tiket|Kuliner,Positif|Positif|Positif
awalnya saya berharap ini tempat wisata yang menjawab masalah tiket yang terlampau mahal. nyatanya tiap spot membayar tiket masuk juga. tapi so far mampu menjawab kejenuhan obyek wisata wahana yang itu itu melulu.,berharap wisata tiket terlampau mahal spot membayar tiket sok far kejenuhan obyek wisata wahana melulu,harap wisata tiket lampau mahal spot bayar tiket sok far jenuh obyek wisata wahana melulu,0,Negatif,mtl_only,0.9944049119949341,pujonkidul,Harga & Tiket,Negatif
"kreatif banget. . . lokasi wisata di tengah sawah, udara sejuk, enak kumpul bareng keluarga, pesan maksi banyak pilihan menu harga terjangkau.",kreatif banget lokasi wisata tengah sawah udara sejuk kumpul bareng keluarga pesan maksi pilihan menu harga terjangkau,kreatif banget lokasi wisata tengah sawah udara sejuk kumpul bareng keluarga pesan maksi pilih menu harga jangkau,1,Positif,mtl_only,0.9976246953010559,pujonkidul,Akses & Lokasi|Harga & Tiket|Kuliner|Suasana,Positif|Positif|Positif|Positif
"wahananya banyak, tapi sayangnya tiap mau masuk2 lagi kok kudu bayar2 lagi : ( mending sekalian bayar di depannya agak dinaikin jadi pas pengunjung mau masuk ke beberapa tempat tnp naik wahana gak perlu bayar lagi",wahananya sayangnya kudu bayar mending bayar depannya dinaikin pas pengunjung wahana bayar,wahana sayang kudu bayar mending bayar depan dinaikin pas unjung wahana bayar,0,Negatif,mtl_only,0.519662082195282,pujonkidul,Fasilitas,Negatif
"tempatnya sejuk cocok untuk refreshing, kreatifitas warga yang patut untuk dicontoh, menyediakan berbagai sayuran yang segar hasil dari panen warga dan berbagai spot foto dengan view yang bagus untuk menambah momen menjadi lebih berkesan. cocok untuk wisata keluarga ataupun organisasi",tempatnya sejuk cocok refreshing kreatifitas warga patut dicontoh menyediakan sayuran segar hasil panen warga spot foto view bagus menambah momen berkesan cocok wisata keluarga organisasi,tempat sejuk cocok refreshing kreatifitas warga patut contoh sedia sayur segar hasil panen warga spot foto view bagus tambah momen kesan cocok wisata keluarga organisasi,1,Positif,mtl_only,0.9970435500144958,pujonkidul,Fasilitas|Pelayanan,Positif|Positif
suasana alam yang indah,suasana alam indah,suasana alam indah,1,Positif,mtl_only,0.9965835213661194,pujonkidul,Pemandangan & Alam,Positif
desa yang memanfaatkan agrowisata sebagai penarik wisatawan karena desa ini terletak di daerah dataran yg cukuo tinggi. perjalanan yg ditempuh menuju desa wisata pujon ini cukup berliku tapi mata akan dimanjakan dengan pemandangan sungai dan pepohonan yg rindang,desa memanfaatkan agrowisata penarik wisatawan desa terletak daerah dataran cukuo tinggi perjalanan ditempuh desa wisata pujon berliku dimanjakan pemandangan sungai pepohonan rindang,desa manfaat agrowisata tarik wisatawan desa letak daerah datar cukuo tinggi jalan tempuh desa wisata pujon liku manja pandang sungai pohon rindang,1,Positif,mtl_only,0.9838900566101074,pujonkidul,Pemandangan & Alam,Positif
"suatu wisata yg dikemas dg fisi pemberdayaan ekonomi kerakyatan , , daerah sekitar benar benar merasakan kehadiran tempat wisata dg meningkatnya ekonomi desa , masyarakat jualan hasil pertanian buah sayur dll, serta aneka olahan makanan dan minuman , juga ada wahana rekreasi dan kafe , spt naik kuda , motor trail ato atv , petik buah segar , harga tiket masuk srpuluhribu rupiah dg diberi kupon , dan kupon akan ditukar dg beli sesuatu barang ato makanan minuman jika kurang tinggal tambah uang sendiri , sepanjang parkiran ketempat wisata semua masyarakat berjualan produk lokal didepan rumah masing masing , mulai sayur buah kerupuk dan aneka olahan makanan , sepanjang jalan , anda tinggal memilih mana yg cocok dan sesuaikan dengan kantong, yg jelas tidak mahal tapi terjangkau dan cocok buat oleh oleh tetangga maupun keluarga dirumah , begitu sampe tempat wisata didalam banyak pilihan aneka makanan minuman biasa hingga berat dan aneka wahana rekreasi dan wisata, ada kafe ada warung ada tempat nongkrong ada prasmanan untuk makan rombongan ada tempat nyanyi nyanyi ada tempat untuk berselfi ria, ada tempat motorsport dll, ada sawah dan kebun bisa petik buah atau sayur, , , , tempat toilet hampir tiap tempat ada, juga tempat ibadah bagi yg muslim cukup banyak tidak perlu berjubel jubel . selamat mencoba mas mbak brow",wisata dikemas fisi pemberdayaan ekonomi kerakyatan daerah merasakan kehadiran wisata meningkatnya ekonomi desa masyarakat jualan hasil pertanian buah sayur dll aneka olahan makanan minuman wahana rekreasi kafe kuda motor trail atv petik buah segar harga tiket srpuluhribu rupiah kupon kupon ditukar beli barang makanan minuman tinggal uang parkiran ketempat wisata masyarakat berjualan produk lokal didepan rumah sayur buah kerupuk aneka olahan makanan jalan tinggal memilih cocok sesuaikan kantong mahal terjangkau cocok tetangga keluarga dirumah wisata didalam pilihan aneka makanan minuman berat aneka wahana rekreasi wisata kafe warung nongkrong prasmanan makan rombongan nyanyi nyanyi berselfi ria motorsport dll sawah kebun petik buah sayur toilet ibadah muslim berjubel jubel selamat mencoba mas mbak brow,wisata kemas fisi daya ekonomi rakyat daerah rasa hadir wisata tingkat ekonomi desa masyarakat jual hasil tani buah sayur dll aneka olah makan minum wahana rekreasi kafe kuda motor trail atv petik buah segar harga tiket srpuluhribu rupiah kupon kupon tukar beli barang makan minum tinggal uang parkir tempat wisata masyarakat jual produk lokal depan rumah sayur buah kerupuk aneka olah makan jalan tinggal pilih cocok sesuai kantong mahal jangkau cocok tetangga keluarga rumah wisata dalam pilih aneka makan minum berat aneka wahana rekreasi wisata kafe warung nongkrong prasmanan makan rombong nyanyi nyanyi berselfi ria motorsport dll sawah kebun petik buah sayur toilet ibadah muslim jubel jubel selamat coba mas mbak brow,2,Netral,mtl_only,0.9190732836723328,pujonkidul,Harga & Tiket,Netral
"desa wisata baru, cukup bagus dengan pemandangannya, beberapa hiburan. parkiran luas. tapi parkir bus agak sedikit jauh, tapi ada ojek 5rb utk ke lokasi",desa wisata bagus pemandangannya hiburan parkiran luas parkir bus ojek ribu lokasi,desa wisata bagus pandang hibur parkir luas parkir bus ojek ribu lokasi,1,Positif,mtl_only,0.996394693851471,pujonkidul,Akses & Lokasi|Fasilitas|Pemandangan & Alam,Netral|Positif|Positif
"desa yang sangat bagus sekali, harga tiket masuk terjangkau dan banyak lagi yang bagus di sana",desa bagus harga tiket terjangkau bagus,desa bagus harga tiket jangkau bagus,1,Positif,mtl_only,0.9956069588661194,pujonkidul,Harga & Tiket,Positif
"jalan akses masih berdebu krn pembangunan area parkir, tp overall usaha yg bagus untuk meningkatkan kesejahteraan masyarakat sekitar",jalan akses berdebu pembangunan area parkir overall usaha bagus meningkatkan kesejahteraan masyarakat,jalan akses debu bangun area parkir overall usaha bagus tingkat sejahtera masyarakat,0,Negatif,mtl_only,0.9841490387916565,pujonkidul,Akses & Lokasi|Fasilitas,Negatif|Negatif
"parkir luas, banyak spot foto, banyak wahana utk anak dan yg penting tiket murmer. . .",parkir luas spot foto wahana anak tiket murah meriah,parkir luas spot foto wahana anak tiket murah riah,1,Positif,mtl_only,0.9944037199020386,pujonkidul,Fasilitas|Harga & Tiket,Positif|Positif
mantap sangat indah meskipun panas n jauh dari parkiran,mantap indah panas parkiran,mantap indah panas parkir,0,Negatif,mtl_only,0.9939542412757874,pujonkidul,Fasilitas,Negatif
makan ditemani senjaaa haduu enak bgt disini. suasananya keren. dingin. adem. liat hamparan sawah dan langit yg berubah warna sejalan waktu berlalu. bagus juga buat foto2.,makan ditemani senjaaa haduu banget suasananya keren dingin adem hamparan sawah langit berubah warna sejalan waktu bagus foto,makan tani senjaaa haduu banget suasana keren dingin adem hampar sawah langit ubah warna jalan waktu bagus foto,1,Positif,mtl_only,0.9977248311042786,pujonkidul,Suasana,Positif
tempatexiting banget cuma aksesnya bikin mau marah aja,tempatexiting banget aksesnya bikin marah,tempatexiting banget akses bikin marah,0,Negatif,mtl_only,0.9967750906944275,pujonkidul,Akses & Lokasi,Negatif
wisata kuliner yg lengkap harga terjsngksu,wisata kuliner lengkap harga terjsngksu,wisata kuliner lengkap harga terjsngksu,1,Positif,mtl_only,0.9915028810501099,pujonkidul,Harga & Tiket|Kuliner,Positif|Positif
panas kurang pepohonan yg nengademkan hawa panasnya terlalu banyak loket2 meskipun tergolong murah cenderung seperti masuk lokasi pasar / foodcourt yg mengutamakan penjualan souvenir atau makanan,panas pepohonan nengademkan hawa panasnya loket tergolong murah cenderung lokasi pasar foodcourt mengutamakan penjualan souvenir makanan,panas pohon nengademkan hawa panas loket golong murah cenderung lokasi pasar foodcourt utama jual souvenir makan,0,Negatif,mtl_only,0.9956911206245422,pujonkidul,Pemandangan & Alam,Negatif
"kawasan wisata alami yang terdiri dari beberapa obyek di dalamnya yaitu fantasy land, kebun petik buah stroberi, cafe sawah, dan taman the roudh 78 (sebagai catatan, beberapa obyek tersebut sudah diulas tersendiri). setiap hari banyak pengunjung yang datang kesini, terutama saat weekend. harga tiket masuk desa wisata terjangkau (diluar harga tiket masuk tiap obyek). ada toko-toko dengan bermacam suvenir yang dijual untuk koleksi anda. bisa disimpulkan tempat ini layak jadi tujuan bagi wisatawan yang datang ke daerah malang. #kusumaprabowo",kawasan wisata alami obyek dalamnya fantasy land kebun petik buah stroberi cafe sawah taman the roudh catatan obyek diulas tersendiri pengunjung kesini weekend harga tiket desa wisata terjangkau diluar harga tiket obyek toko toko suvenir dijual koleksi disimpulkan layak tujuan wisatawan daerah malang kusumaprabowo,kawasan wisata alami obyek dalam fantasy land kebun petik buah stroberi cafe sawah taman the roudh catat obyek ulas sendiri unjung kesini weekend harga tiket desa wisata jangkau luar harga tiket obyek toko toko suvenir jual koleksi simpul layak tuju wisatawan daerah malang kusumaprabowo,1,Positif,mtl_only,0.9703483581542969,pujonkidul,Harga & Tiket,Positif
"tempat wisata murah buat foto2. bagus datang pagi, masih sepi dan belum panas. banyak tempat kuliner murah",wisata murah foto bagus pagi sepi panas kuliner murah,wisata murah foto bagus pagi sepi panas kuliner murah,1,Positif,mtl_only,0.9935599565505981,pujonkidul,Kuliner,Positif
tempat bagus dengan pemandangan dan suasana pedesaan yang menyejukan tapi sampah blm begitu dikelola dgn bagus apalagi terkait kandang sapi/ternak yg limbah airnya mengalir jd satu di selokan pembuangan,bagus pemandangan suasana pedesaan menyejukan sampah dikelola bagus terkait kandang sapi ternak limbah airnya mengalir selokan pembuangan,bagus pandang suasana desa sejuk sampah kelola bagus kait kandang sapi ternak limbah air alir selokan buang,1,Positif,mtl_only,0.9897806644439697,pujonkidul,Kebersihan|Pemandangan & Alam|Suasana,Positif|Positif|Positif
"nyaman, suasana pegunungan, sangat cocok untuk keluarga.",nyaman suasana pegunungan cocok keluarga,nyaman suasana gunung cocok keluarga,1,Positif,mtl_only,0.9968289732933044,pujonkidul,Suasana,Positif
makan siang dengan menu nasi jagung d suasana tengah sawah itu sesuatu banget. tp harus sabar utk antrian yg panjang dan menunggu meja yg kosong jika kesini dihari liburan.,makan siang menu nasi jagung suasana tengah sawah banget sabar antrian menunggu meja kosong kesini dihari liburan,makan siang menu nasi jagung suasana tengah sawah banget sabar antri tunggu meja kosong kesini hari libur,2,Netral,mtl_only,0.9945287108421326,pujonkidul,Kuliner,Netral
suasananya enak,suasananya,suasana,2,Netral,mtl_only,0.992952287197113,pujonkidul,Suasana,Netral
kereeen view dan suasananya,keren view suasananya,keren view suasana,1,Positif,mtl_only,0.9974606037139893,pujonkidul,Pemandangan & Alam|Suasana,Positif|Positif
"kyk pasar, sawahnya udh berkurang",kayak pasar sawahnya berkurang,kayak pasar sawah kurang,0,Negatif,mtl_only,0.9946832060813904,pujonkidul,Pemandangan & Alam,Negatif
"tempat bagus, indah, dan sejuk. segala wahana rekreasi keluarga tersedia. hanya akses jalan dan tempat parkir perlu diperluas. perlu bantuan pemkab. .",bagus indah sejuk wahana rekreasi keluarga tersedia akses jalan parkir diperluas bantuan pemkab,bagus indah sejuk wahana rekreasi keluarga sedia akses jalan parkir luas bantu pemkab,1,Positif,mtl_only,0.7096583843231201,pujonkidul,Fasilitas,Positif
"tempatnya rindang meskipun agak panas, konsep tempatnya sangat bagus, banyak sekali spot untuk foto",tempatnya rindang panas konsep tempatnya bagus spot foto,tempat rindang panas konsep tempat bagus spot foto,1,Positif,mtl_only,0.9966843724250793,pujonkidul,Fasilitas,Positif
tempat bagus buat santai dan berselfi cocok buat ngajak keluarga refreshing,bagus santai berselfi cocok mengajak keluarga refreshing,bagus santai berselfi cocok ajak keluarga refreshing,1,Positif,mtl_only,0.9969781637191772,pujonkidul,Suasana,Positif
ini cafe sawah bukan ya? haha lupa-lupa. tapi dari viewnya cafe sawah sih ini. tempat yg asik buat wisatawan dari luar jawa buat menikmati keindahan alam sambil menikmati makananan. udh kayak habis nyawah terus neduh di pondokan sawah,cafe sawah haha lupa lupa viewnya cafe sawah asik wisatawan jawa menikmati keindahan alam menikmati makananan kayak habis nyawah neduh pondokan sawah,cafe sawah haha lupa lupa viewnya cafe sawah asik wisatawan jawa nikmat indah alam nikmat makananan kayak habis nyawah neduh pondok sawah,1,Positif,mtl_only,0.9947330951690674,pujonkidul,Pemandangan & Alam,Positif
"bagus, suasana desa terasa asri",bagus suasana desa asri,bagus suasana desa asri,1,Positif,mtl_only,0.9970603585243225,pujonkidul,Suasana,Positif
"tempatnya bagus banget ada rumah makan yang menyediakan berbagai macam masakan, spot untuk foto² juga bagus banget ada kolam ikan kesukaan anak saya dan background nya ituloh pemandangan sawah yang indah dan alami. . .",tempatnya bagus banget rumah makan menyediakan masakan spot foto bagus banget kolam ikan kesukaan anak background ituloh pemandangan sawah indah alami,tempat bagus banget rumah makan sedia masakan spot foto bagus banget kolam ikan suka anak background ituloh pandang sawah indah alami,1,Positif,mtl_only,0.9979808926582336,pujonkidul,Fasilitas|Kuliner|Pemandangan & Alam,Positif|Positif|Positif
"pengalaman menarik setahun lalu dengan sekarang saya n klg datang jauh lbh maju, dan yg buat seru pengunjung rela antri masuk parkiran saya karena jln keluar masuk di antara rmh penduduk",pengalaman menarik setahun keluarga maju seru pengunjung rela antri parkiran jalan rumah penduduk,alam tarik tahun keluarga maju seru unjung rela antri parkir jalan rumah duduk,1,Positif,mtl_only,0.9855705499649048,pujonkidul,Pemandangan & Alam,Positif
